product_id,time_id,customer_id,promotion_id,store_id,store_sales,store_cost,unit_sales
263,1082,3049,0,11,15.20,5.93,4
812,1082,3049,0,11,13.36,4.28,4
1159,1082,1319,0,11,11.34,4.08,3
71,1082,1319,0,11,11.04,4.75,4
653,1082,6570,0,11,11.12,4.45,4
443,1082,6570,0,11,3.99,1.88,3
659,1082,6570,0,11,12.84,5.78,4
10,1082,6570,0,11,4.26,1.87,3
813,1082,6570,0,11,2.90,1.28,2
377,1082,6570,0,11,6.30,2.02,3
401,1082,6018,0,11,1.40,0.62,2
1177,1082,6018,0,11,4.62,2.31,3
389,1082,6181,0,11,5.37,1.66,3
478,1082,4125,0,11,8.73,4.37,3
1360,1082,4125,0,11,12.10,5.45,5
272,1082,4125,0,11,11.73,4.81,3
834,1082,4125,0,11,5.92,2.60,2
1005,1082,4555,0,11,10.96,5.37,4
195,1082,4555,0,11,7.08,3.04,4
651,1082,4555,0,11,2.40,0.86,3
428,1082,4555,0,11,2.01,0.82,3
1510,1082,4555,0,11,2.88,1.35,3
967,1082,4555,0,11,1.22,0.48,2
1038,1082,4555,0,11,1.48,0.49,2
1518,1082,1268,0,11,10.56,3.80,3
602,1082,1268,0,11,6.42,3.15,3
232,1082,1268,0,11,5.26,1.79,2
515,1082,1268,0,11,7.64,3.06,4
1224,1082,1268,0,11,4.96,2.43,4
1068,1082,1268,0,11,6.33,2.66,3
1266,1082,7331,0,11,5.90,1.95,5
1337,1082,7331,0,11,1.71,0.68,3
586,1070,7687,867,11,4.26,1.87,3
1429,1070,7687,867,11,9.60,4.42,4
426,1070,265,867,11,1.20,0.46,2
1495,1070,265,867,11,13.92,5.15,4
260,1070,265,867,11,7.36,2.87,4
437,1070,265,867,11,7.88,3.55,4
320,1070,265,867,11,16.30,7.01,5
670,1070,265,867,11,7.16,3.08,4
1179,1070,265,867,11,13.15,5.65,5
418,1070,7818,867,11,12.64,5.94,4
355,1070,7818,867,11,3.24,1.04,4
1371,1070,7818,867,11,7.41,2.82,3
1027,1070,7818,867,11,6.93,2.15,3
85,1070,7818,867,11,6.80,2.04,5
1354,1070,7818,867,11,2.96,1.10,2
968,1070,7433,867,11,3.84,1.69,3
1478,1070,7433,867,11,7.98,2.87,3
1507,1070,7433,867,11,7.36,2.58,4
592,1070,7433,867,11,4.96,1.69,2
1441,1070,4566,867,11,2.62,0.81,2
792,1070,4566,867,11,4.26,1.32,2
37,1070,4566,867,11,3.18,1.18,2
1158,1070,4566,867,11,2.64,1.19,2
82,1070,4566,867,11,5.40,2.38,2
193,1070,4566,867,11,14.72,6.48,4
45,1070,5106,867,11,1.59,0.48,3
1526,1070,5106,867,11,6.60,2.97,4
1343,1070,5106,867,11,8.61,3.53,3
1260,1070,2725,867,11,1.34,0.47,2
584,1070,2725,867,11,5.18,2.49,2
1054,1070,2725,867,11,5.92,2.78,4
57,1070,2725,867,11,1.22,0.41,2
661,1070,2725,867,11,11.70,4.80,5
1237,1070,2725,867,11,8.25,2.72,3
1066,1070,2725,867,11,11.56,3.81,4
1373,1070,2846,867,11,10.80,5.40,3
631,1070,2846,867,11,1.56,0.67,2
375,1070,9237,867,11,9.16,3.94,4
924,1070,9237,867,11,5.40,2.59,2
835,1070,9237,867,11,10.47,3.56,3
1517,1070,9237,867,11,1.74,0.73,3
1049,1070,2825,867,11,11.79,3.77,3
439,1070,2825,867,11,7.00,2.80,2
710,1070,2825,867,11,4.76,2.33,4
726,1070,2825,867,11,9.63,4.33,3
676,1070,2825,867,11,13.16,5.53,4
826,1070,2825,867,11,5.49,1.65,3
1521,1070,2825,867,11,2.80,1.12,4
1438,1070,856,867,11,5.48,2.08,4
416,1070,856,867,11,16.60,7.97,5
1192,1070,856,867,11,3.92,1.69,4
423,1070,856,867,11,5.88,2.35,4
1529,1070,1963,867,11,13.08,4.84,4
946,1070,1963,867,11,11.40,4.45,4
1136,1070,1963,867,11,18.05,7.58,5
154,1070,1963,867,11,7.84,2.51,4
397,1070,1963,867,11,4.05,1.90,3
81,1070,1963,867,11,8.52,4.17,4
1029,1070,1963,867,11,5.04,1.71,3
886,1070,1963,867,11,12.44,5.35,4
179,1070,3438,867,11,8.25,3.63,3
715,1070,3438,867,11,4.65,1.58,3
1077,1070,3438,867,11,14.72,7.21,4
721,1070,3438,867,11,6.78,3.12,3
645,1070,3438,867,11,13.28,4.65,4
462,1070,3438,867,11,6.36,2.80,3
1204,1070,2110,867,11,8.64,3.89,4
755,1070,2110,867,11,8.94,3.13,3
545,1070,2110,867,11,5.80,1.80,4
761,1070,2110,867,11,6.80,2.24,4
112,1070,2110,867,11,4.52,1.63,4
915,1070,2110,867,11,8.61,3.96,3
769,1070,5160,867,11,1.77,0.83,3
891,1070,5160,867,11,4.94,2.03,2
109,1070,5160,867,11,15.80,5.85,4
1312,1070,5160,867,11,6.12,2.08,4
1235,1070,5160,867,11,4.14,1.74,3
1052,1070,5160,867,11,4.20,2.02,3
1503,1070,3412,867,11,11.76,5.29,4
1054,1070,3412,867,11,4.44,1.42,3
844,1070,3412,867,11,9.93,4.47,3
1060,1070,3412,867,11,5.74,2.53,2
411,1070,3412,867,11,1.53,0.75,3
800,1070,3412,867,11,9.78,4.01,3
777,1070,3412,867,11,14.88,5.06,4
1253,1070,1999,867,11,5.13,1.64,3
244,1070,1999,867,11,5.40,2.59,2
155,1070,1999,867,11,7.62,2.36,2
837,1070,1999,867,11,6.48,2.59,4
32,1070,1999,867,11,5.72,2.00,2
768,1070,1999,867,11,11.04,3.42,4
531,1070,1999,867,11,2.40,0.82,4
235,1070,6112,867,11,10.65,5.33,3
984,1070,6112,867,11,2.43,0.87,3
1149,1070,6112,867,11,2.64,1.14,3
506,1070,7828,867,11,7.36,3.02,2
882,1070,7828,867,11,7.47,2.39,3
40,1070,9419,867,11,1.98,0.83,2
722,1070,9419,867,11,5.66,2.15,2
233,1070,9419,867,11,7.38,2.95,3
456,1070,1319,867,11,8.01,2.64,3
1032,1070,1319,867,11,1.10,0.55,2
886,1070,7040,867,11,6.22,1.99,2
131,1070,7040,867,11,7.20,3.10,3
108,1070,7040,867,11,4.38,1.58,2
929,1070,8412,867,11,2.12,1.04,4
414,1070,8412,867,11,8.31,4.07,3
403,1070,8412,867,11,4.65,1.63,3
20,1070,8412,867,11,5.56,2.61,2
1323,1070,662,867,11,11.76,5.53,4
1206,1070,662,867,11,10.29,4.12,3
1556,1070,662,867,11,7.95,3.02,3
507,1070,662,867,11,5.06,1.92,2
245,1070,662,867,11,4.47,1.97,3
888,1070,662,867,11,2.64,0.95,3
1071,1070,1587,867,11,10.56,3.80,4
382,1070,1587,867,11,3.24,1.36,2
702,1070,6616,867,11,11.52,3.57,3
319,1070,6616,867,11,3.20,1.41,2
1468,1070,6616,867,11,3.78,1.63,3
725,1070,6616,867,11,2.98,1.46,2
296,1070,2886,867,11,1.00,0.47,2
392,1070,2886,867,11,3.90,1.60,3
835,1070,2886,867,11,13.96,6.42,4
1478,1070,2886,867,11,5.32,2.55,2
1521,1070,2886,867,11,1.40,0.56,2
246,1070,2886,867,11,9.63,3.18,3
542,1070,2886,867,11,4.53,1.72,3
386,1070,2886,867,11,4.46,1.96,2
904,1070,4453,867,11,3.00,1.23,2
521,1070,4453,867,11,10.89,4.03,3
111,1070,4453,867,11,10.44,4.07,3
255,1070,6228,867,11,1.92,0.90,3
910,1070,6228,867,11,5.52,1.66,3
88,1070,6228,867,11,2.58,0.85,3
1409,1070,6228,867,11,1.59,0.76,3
1293,1070,6228,867,11,5.76,2.19,4
84,1070,6228,867,11,8.43,3.37,3
1377,1070,8968,867,11,11.32,5.09,4
1460,1070,8968,867,11,6.39,2.81,3
1211,1070,8968,867,11,11.37,5.57,3
402,1070,8968,867,11,3.39,1.22,3
857,1070,8968,867,11,8.88,3.02,4
635,1070,8968,867,11,5.52,2.70,4
158,1070,8968,867,11,4.74,2.37,3
383,1070,5805,867,11,8.25,2.56,3
886,1070,4067,867,11,9.33,4.20,3
210,1070,4067,867,11,6.16,2.53,4
266,1070,4067,867,11,6.48,2.79,4
1242,1070,4067,867,11,9.90,4.55,5
1431,1070,4067,867,11,8.46,2.96,3
450,1070,4067,867,11,13.48,4.18,4
37,1070,5664,867,11,4.77,1.53,3
347,1070,5664,867,11,3.60,1.73,3
1389,1070,5664,867,11,10.52,4.73,4
1379,1070,5664,867,11,3.84,1.27,2
996,1070,5664,867,11,2.55,1.07,3
1000,1070,5664,867,11,10.76,4.09,4
1063,1070,4847,867,11,9.54,3.43,3
967,1070,10169,867,11,3.05,0.95,5
357,1070,10169,867,11,9.00,4.50,5
214,1070,10169,867,11,11.28,4.40,4
230,1070,10169,867,11,3.57,1.25,3
181,1070,10169,867,11,2.79,1.03,3
330,1070,10169,867,11,11.94,4.78,3
1439,1070,10169,867,11,4.50,2.25,3
1064,1070,7138,867,11,1.08,0.45,2
1187,1070,7138,867,11,8.80,2.82,4
405,1070,7138,867,11,14.76,7.08,4
49,1070,7138,867,11,10.14,3.24,3
1530,1070,7138,867,11,5.08,2.08,4
1347,1070,7138,867,11,3.54,1.27,2
339,1070,7138,867,11,4.20,1.34,3
249,1070,7138,867,11,6.36,2.23,4
330,1070,9213,867,11,7.96,3.42,2
1078,1070,9213,867,11,4.92,2.21,3
1534,1070,9213,867,11,5.56,2.67,2
1311,1070,9213,867,11,12.88,4.77,4
97,1070,9571,867,11,1.18,0.45,2
219,1070,9571,867,11,7.56,3.33,3
995,1070,9571,867,11,3.45,1.04,3
745,1070,8309,867,11,3.40,1.63,4
1028,1070,8309,867,11,4.48,1.79,2
179,1070,8309,867,11,11.00,3.52,4
23,1070,8309,867,11,5.25,1.68,3
905,1070,8309,867,11,6.99,2.59,3
961,1070,8309,867,11,3.93,1.73,3
1198,1070,9638,867,11,13.72,4.39,4
495,1070,9638,867,11,4.68,1.40,4
633,1070,9638,867,11,3.70,1.85,5
1049,1070,9638,867,11,11.79,4.83,3
742,1070,5875,867,11,9.88,4.64,4
1425,1070,5875,867,11,4.36,2.14,2
936,1070,5875,867,11,11.12,3.56,4
1258,1070,5875,867,11,1.83,0.77,3
1435,1070,5875,867,11,10.88,4.03,4
1318,1070,5875,867,11,3.72,1.45,4
110,1070,5875,867,11,7.05,2.75,3
495,1070,7185,867,11,3.51,1.61,3
1416,1070,7185,867,11,5.56,1.89,2
1354,1070,7185,867,11,4.44,1.95,3
811,1070,7185,867,11,8.91,3.47,3
468,1070,7185,867,11,3.48,1.25,2
1083,1070,7185,867,11,1.50,0.68,3
1520,1070,5834,867,11,9.24,4.53,4
971,1070,8862,867,11,8.55,4.02,3
401,1070,8862,867,11,1.40,0.66,2
839,1069,7606,867,11,2.64,1.00,4
389,1069,7606,867,11,5.37,2.52,3
179,1069,7606,867,11,13.75,5.78,5
396,1069,7606,867,11,16.20,6.16,5
832,1069,9719,867,11,12.96,4.54,4
822,1069,9719,867,11,9.30,3.81,5
439,1069,9719,867,11,17.50,5.78,5
29,1069,9719,867,11,5.34,1.71,3
942,1069,9719,867,11,9.36,3.00,4
54,1069,9719,867,11,5.86,2.23,2
430,1069,9719,867,11,10.80,3.24,6
93,1069,1624,867,11,3.84,1.65,4
1042,1069,1624,867,11,3.45,1.35,3
1312,1069,1624,867,11,6.12,2.69,4
484,1069,1201,867,11,14.56,5.97,4
921,1069,6937,867,11,4.05,1.34,3
1337,1069,6937,867,11,1.71,0.74,3
89,1069,6937,867,11,4.77,1.86,3
717,1069,6937,867,11,15.68,7.37,4
1121,1069,6937,867,11,11.61,3.60,3
811,1069,7669,867,11,8.91,3.74,3
1254,1069,7669,867,11,7.34,3.38,2
708,1069,2686,867,11,7.36,2.36,2
392,1069,2686,867,11,5.20,1.98,4
1341,1069,2686,867,11,13.80,4.14,4
619,1069,4644,867,11,6.75,2.23,3
1074,1069,4644,867,11,9.39,3.94,3
852,1069,4644,867,11,2.07,0.64,3
375,1069,4644,867,11,6.87,3.23,3
1390,1069,4644,867,11,5.73,2.81,3
1461,1069,4644,867,11,7.68,3.69,3
519,1069,4644,867,11,7.64,2.90,2
224,1069,2197,867,11,5.19,1.97,3
267,1069,2197,867,11,3.32,1.59,4
550,1069,2197,867,11,9.60,4.70,4
1259,1069,2197,867,11,8.56,2.74,4
1103,1069,2197,867,11,4.60,1.61,4
427,1069,2197,867,11,4.28,1.28,2
483,1069,2197,867,11,3.88,1.82,2
1459,1069,2197,867,11,2.86,0.86,2
474,1069,6203,867,11,7.04,2.18,2
730,1069,6203,867,11,5.16,1.70,3
1107,1069,6203,867,11,8.10,3.40,3
391,1069,6203,867,11,3.93,1.26,3
980,1069,6203,867,11,6.88,2.34,4
358,1069,6203,867,11,11.25,4.05,3
1500,1069,5499,867,11,7.23,3.11,3
1184,1069,5499,867,11,8.52,2.73,3
574,1069,5499,867,11,8.01,2.40,3
431,1069,5499,867,11,1.92,0.96,2
447,1069,5499,867,11,5.76,2.07,2
398,1069,5499,867,11,1.60,0.77,2
547,1069,5499,867,11,6.93,3.26,3
146,1069,7200,867,11,7.66,3.45,2
1281,1069,7200,867,11,11.08,4.76,4
1404,1069,7200,867,11,8.13,3.50,3
622,1069,7200,867,11,2.43,1.19,3
266,1069,7200,867,11,4.86,2.09,3
189,1069,7200,867,11,13.80,4.97,4
696,1069,7331,867,11,2.88,0.92,4
846,1069,7331,867,11,6.84,2.53,4
397,1069,7331,867,11,5.40,2.32,4
187,1069,7331,867,11,5.28,1.90,4
1356,1069,3460,867,11,4.80,1.58,3
426,1069,3460,867,11,1.20,0.55,2
829,1069,3460,867,11,4.34,1.95,2
447,1069,3460,867,11,8.64,3.97,3
37,1069,3460,867,11,6.36,2.10,4
852,1069,3460,867,11,2.76,1.27,4
1104,1069,5302,867,11,9.80,2.94,4
1160,1069,5302,867,11,8.28,3.48,3
185,1069,4135,867,11,2.28,0.91,4
388,1069,4135,867,11,4.70,2.16,2
605,1069,4135,867,11,9.44,3.68,4
1514,1069,4135,867,11,2.32,0.88,4
345,1069,4135,867,11,4.22,1.90,2
322,1069,4135,867,11,8.94,2.77,3
735,1069,9696,867,11,5.88,2.88,4
1511,1069,9696,867,11,3.60,1.76,3
309,1069,3426,867,11,10.86,5.10,3
818,1069,3426,867,11,2.70,1.24,2
1261,1069,3426,867,11,2.40,1.10,4
1490,1069,3426,867,11,4.20,2.02,3
1534,1069,3426,867,11,8.34,3.34,3
259,1069,3426,867,11,5.70,2.22,3
968,1069,3426,867,11,5.12,2.00,4
812,1069,3426,867,11,10.02,4.51,3
916,1069,5105,867,11,7.71,3.55,3
533,1069,5105,867,11,9.68,4.07,4
537,1069,5105,867,11,7.95,3.58,3
1353,1069,5105,867,11,6.72,2.28,3
51,1069,5105,867,11,4.41,1.98,3
558,1069,9532,867,11,1.60,0.78,2
1267,1069,9532,867,11,4.80,1.82,3
1423,1069,9419,867,11,9.48,4.55,4
1373,1069,9419,867,11,10.80,4.97,3
1523,1069,9419,867,11,3.12,1.44,2
1073,1069,9419,867,11,10.35,3.31,3
863,1069,9419,867,11,11.92,5.24,4
1080,1069,9419,867,11,6.57,2.83,3
431,1069,9419,867,11,3.84,1.50,4
1242,1069,552,867,11,7.92,3.80,4
399,1069,1268,867,11,1.74,0.77,2
576,1069,1268,867,11,1.40,0.64,2
460,1069,1268,867,11,4.83,1.69,3
809,1069,1268,867,11,2.44,0.73,2
905,1069,1268,867,11,9.32,4.47,4
1348,1069,1268,867,11,9.88,2.96,4
1522,1069,5396,867,11,3.42,1.68,3
713,1069,5396,867,11,13.84,4.29,4
1401,1069,7978,867,11,6.36,2.04,4
247,1069,7978,867,11,5.34,2.56,3
1422,1069,7978,867,11,6.69,2.01,3
1012,1069,7978,867,11,8.28,2.73,3
636,1069,7709,867,11,10.56,3.27,4
985,1069,7709,867,11,2.16,1.08,3
1495,1069,7709,867,11,10.44,4.07,3
380,1069,7709,867,11,2.44,0.83,2
1364,1069,8012,867,11,3.20,1.34,2
22,1069,8012,867,11,9.16,2.93,4
931,1069,8012,867,11,5.70,1.88,3
1320,1069,8012,867,11,7.98,2.87,3
1297,1069,8012,867,11,6.64,2.59,4
222,1069,8012,867,11,11.85,4.15,3
928,1069,4707,867,11,4.95,1.73,3
159,1069,4707,867,11,6.84,2.94,4
236,1069,5199,867,11,5.43,2.17,3
679,1069,5199,867,11,4.47,1.74,3
908,1069,5199,867,11,1.38,0.52,2
951,1069,5199,867,11,3.86,1.70,2
1234,1069,5199,867,11,1.68,0.62,3
386,1069,5199,867,11,6.69,2.34,3
229,1069,5199,867,11,8.92,3.12,4
134,1069,5882,867,11,7.29,3.57,3
550,1069,5882,867,11,9.60,3.74,4
860,1069,5882,867,11,7.02,2.46,3
284,1069,6861,867,11,3.96,1.74,4
101,1069,6861,867,11,3.60,1.30,5
650,1069,6861,867,11,6.20,2.98,4
899,1069,1869,867,11,7.68,3.84,4
870,1069,10019,867,11,5.91,2.25,3
727,1069,10019,867,11,5.73,2.75,3
743,1069,10019,867,11,2.88,1.24,3
693,1069,10019,867,11,7.96,3.10,4
843,1069,10019,867,11,14.70,6.17,5
394,1069,10019,867,11,9.39,2.91,3
184,1069,10019,867,11,10.20,4.18,3
400,1069,10019,867,11,4.29,1.80,3
1240,1069,3019,867,11,4.52,1.67,2
1150,1069,3019,867,11,9.57,3.06,3
275,1069,3019,867,11,6.54,2.94,2
930,1069,3019,867,11,4.44,1.51,3
755,1069,4814,867,11,5.96,2.09,2
1025,1069,4814,867,11,7.25,2.97,5
1042,1069,4814,867,11,2.30,1.08,2
992,1069,4814,867,11,8.95,3.58,5
1142,1069,4814,867,11,11.80,4.60,4
693,1069,4814,867,11,5.97,2.69,3
483,1069,4814,867,11,5.82,2.15,3
732,1069,9535,867,11,4.55,1.68,5
1508,1069,9535,867,11,14.16,4.39,4
738,1069,9535,867,11,7.40,2.66,4
1075,1069,9535,867,11,4.62,1.94,3
1262,1069,9397,867,11,2.28,1.07,3
307,1069,9397,867,11,2.96,0.95,2
1289,1069,2673,867,11,3.63,1.60,3
640,1069,2673,867,11,7.77,3.81,3
1029,1069,2673,867,11,6.72,2.35,4
1006,1069,2673,867,11,6.42,2.70,3
1489,1069,2673,867,11,5.19,1.92,3
41,1069,2673,867,11,2.67,0.96,3
1037,1069,9343,867,11,2.90,1.02,5
1374,1069,9343,867,11,14.45,4.77,5
1557,1069,2674,867,11,3.60,1.12,3
228,1069,2674,867,11,2.46,1.23,3
272,1069,2674,867,11,15.64,7.66,4
555,1069,2674,867,11,11.52,4.03,4
1264,1069,2674,867,11,7.05,3.45,3
1108,1069,2674,867,11,4.92,2.36,3
136,1069,7617,867,11,7.74,2.40,2
1351,1069,7617,867,11,6.68,2.40,4
408,1069,7617,867,11,6.60,2.84,3
119,1069,7617,867,11,6.84,2.39,3
1367,1069,3173,867,11,7.14,2.86,2
358,1069,3173,867,11,11.25,5.18,3
269,1069,3173,867,11,8.52,3.32,3
951,1069,3173,867,11,9.65,3.28,5
462,1069,3173,867,11,4.24,1.40,2
785,1069,3173,867,11,9.12,3.56,4
962,1069,3173,867,11,5.61,1.80,3
845,1069,3173,867,11,4.26,1.28,3
337,1069,5681,867,11,1.50,0.60,2
1552,1069,5681,867,11,8.10,3.48,3
610,1069,5681,867,11,9.08,2.91,4
1286,1069,5340,867,11,1.80,0.54,2
1409,1069,5340,867,11,1.59,0.54,3
1144,1069,1669,867,11,2.55,1.22,3
1493,1069,1669,867,11,11.88,5.70,3
31,1069,1669,867,11,3.10,1.24,2
474,1069,1669,867,11,10.56,3.38,3
1117,1069,1669,867,11,10.92,3.49,3
1161,1069,1669,867,11,10.77,3.98,3
1443,1069,1669,867,11,6.51,2.86,3
1200,1069,9884,867,11,5.61,2.02,3
497,1069,9884,867,11,5.61,2.52,3
634,1069,9884,867,11,7.59,2.28,3
1050,1069,9884,867,11,3.84,1.38,3
769,1069,3219,867,11,1.77,0.69,3
1452,1069,3219,867,11,11.56,4.05,4
549,1069,3219,867,11,6.72,2.49,4
1285,1069,3219,867,11,5.61,2.58,3
1048,1069,3219,867,11,8.84,3.71,4
393,1069,490,867,11,2.24,0.90,2
609,1069,490,867,11,10.36,3.21,4
1355,1069,9213,867,11,2.52,1.06,4
813,1069,9213,867,11,4.35,1.96,3
1156,1069,4125,867,11,5.46,1.80,3
1412,1069,4125,867,11,5.49,2.42,3
230,1069,4125,867,11,5.95,1.84,5
80,1069,3550,867,11,10.89,3.59,3
1522,1069,3550,867,11,3.42,1.30,3
313,1069,3550,867,11,11.40,5.02,4
823,1069,3550,867,11,10.29,4.01,3
1266,1069,3550,867,11,3.54,1.35,3
1495,1069,3550,867,11,13.92,5.29,4
1538,1069,3550,867,11,6.80,3.40,2
263,1069,3550,867,11,11.40,4.90,3
1040,1088,3238,0,11,5.28,1.58,4
524,1088,3238,0,11,6.96,3.48,4
514,1088,3238,0,11,5.43,1.95,3
131,1088,3238,0,11,7.20,3.46,3
1433,1088,5199,0,11,7.89,3.55,3
1317,1088,5199,0,11,9.04,2.98,4
108,1088,5199,0,11,6.57,2.83,3
618,1088,5199,0,11,5.60,2.18,4
647,1088,5199,0,11,5.48,2.25,2
1387,1088,5199,0,11,13.96,6.14,4
1431,1088,5199,0,11,8.46,2.79,3
854,1088,36,0,11,4.80,1.63,3
1470,1088,36,0,11,4.82,2.07,2
1181,1088,36,0,11,3.54,1.24,2
904,1088,36,0,11,4.50,1.67,3
1320,1088,36,0,11,7.98,3.27,3
72,1088,36,0,11,5.48,1.92,2
31,1088,9307,0,11,6.20,3.04,4
74,1088,9307,0,11,4.71,1.98,3
357,1088,9307,0,11,9.00,4.23,5
653,1088,9307,0,11,11.12,3.67,4
497,1088,9307,0,11,7.48,3.37,4
311,1088,8556,0,11,8.60,2.67,4
766,1088,8556,0,11,2.48,1.07,4
544,1088,8556,0,11,8.85,3.19,3
67,1088,8556,0,11,7.44,3.05,4
1083,1088,8556,0,11,1.50,0.71,3
1153,1088,8556,0,11,1.04,0.42,2
350,1088,3477,0,11,3.26,1.21,2
234,1088,3477,0,11,8.10,2.92,3
583,1088,3477,0,11,3.22,1.32,2
1093,1088,3477,0,11,11.24,5.62,4
758,1088,6194,0,11,12.76,5.36,4
1488,1088,4080,0,11,7.02,3.23,3
13,1088,4080,0,11,5.30,2.39,2
1322,1088,4080,0,11,12.80,3.97,4
512,1088,4080,0,11,8.22,3.04,3
968,1088,4080,0,11,3.84,1.34,3
745,1088,4080,0,11,3.40,1.19,4
269,1088,4080,0,11,5.68,2.04,2
882,1088,4402,0,11,7.47,3.74,3
1392,1088,4402,0,11,1.66,0.53,2
277,1088,4402,0,11,9.64,3.95,4
140,1088,1511,0,11,7.28,2.40,4
90,1088,1511,0,11,3.85,1.35,5
1498,1088,4243,0,11,9.20,3.13,4
689,1088,4243,0,11,3.52,1.65,2
1500,1088,5739,0,11,4.82,2.07,2
1489,1088,5739,0,11,5.19,2.18,3
1107,1088,5739,0,11,8.10,3.89,3
158,1088,7964,0,11,4.74,1.85,3
840,1088,7964,0,11,2.74,1.07,2
185,1088,7887,0,11,2.28,0.82,4
1173,1088,7887,0,11,4.62,1.66,2
497,1088,7887,0,11,5.61,2.41,3
967,1088,7887,0,11,1.83,0.64,3
385,1088,7887,0,11,4.68,1.59,3
574,1088,7887,0,11,5.34,1.76,2
322,1088,3796,0,11,8.94,3.31,3
738,1088,3796,0,11,3.70,1.81,2
1048,1088,3796,0,11,4.42,1.86,2
532,1088,3796,0,11,7.74,3.17,2
528,1088,7727,0,11,2.88,1.01,3
1264,1088,7727,0,11,9.40,3.10,4
1441,1088,7727,0,11,5.24,2.20,4
1324,1088,7727,0,11,6.62,2.52,2
116,1088,7727,0,11,7.94,2.70,2
212,1088,7727,0,11,3.32,1.20,2
655,1088,7727,0,11,4.62,2.08,2
946,1088,3649,0,11,5.70,1.94,2
403,1088,3649,0,11,6.20,2.98,4
474,1088,3649,0,11,7.04,2.32,2
1089,1088,3649,0,11,7.41,2.89,3
386,1088,3649,0,11,8.92,2.85,4
524,1088,3649,0,11,5.22,2.40,3
940,1088,3649,0,11,11.36,3.41,4
660,1088,6598,0,11,11.20,5.15,4
504,1088,6598,0,11,5.52,2.15,3
1386,1088,6598,0,11,4.92,1.67,3
1442,1088,6598,0,11,6.56,2.56,4
860,1088,6598,0,11,4.68,2.15,2
1463,1088,6598,0,11,5.94,2.32,3
67,1088,6598,0,11,7.44,2.83,4
311,1088,6598,0,11,4.30,1.85,2
962,1088,9074,0,11,3.74,1.80,2
1550,1088,9074,0,11,7.24,3.40,4
1028,1088,1159,0,11,6.72,2.62,3
1351,1088,1159,0,11,5.01,2.35,3
1528,1088,1159,0,11,4.88,2.24,2
1411,1088,1159,0,11,7.60,3.50,4
202,1088,1159,0,11,5.96,1.91,4
712,1088,1159,0,11,15.48,6.81,4
1155,1088,1159,0,11,5.64,2.43,3
1384,1088,1159,0,11,7.71,3.24,3
999,1088,694,0,11,5.42,2.71,2
1415,1088,694,0,11,15.20,6.99,4
166,1088,694,0,11,9.88,3.85,4
1209,1088,694,0,11,10.80,5.08,4
1198,1088,694,0,11,6.86,2.47,2
815,1088,694,0,11,3.68,1.18,4
820,1088,694,0,11,2.10,1.03,3
1550,1088,5388,0,11,9.05,3.62,5
568,1088,5388,0,11,9.99,3.90,3
811,1088,5388,0,11,14.85,6.53,5
495,1088,5388,0,11,3.51,1.09,3
1444,1088,5388,0,11,7.04,3.45,4
1300,1088,5388,0,11,4.35,2.13,3
1317,1088,5388,0,11,9.04,4.43,4
1437,1088,3460,0,11,6.96,2.30,4
881,1088,3460,0,11,7.24,2.82,4
1403,1088,3460,0,11,7.32,3.29,3
981,1088,3460,0,11,2.54,1.09,2
1104,1088,3460,0,11,7.35,3.16,3
322,1088,3460,0,11,8.94,3.84,3
332,1088,5245,0,11,4.42,2.21,2
623,1088,1178,0,11,7.20,2.52,4
1012,1088,1178,0,11,11.04,5.19,4
989,1088,1178,0,11,2.52,1.18,3
1472,1088,1178,0,11,8.80,2.82,4
24,1088,1178,0,11,5.19,2.28,3
107,1088,1178,0,11,7.24,2.68,4
1416,1088,1178,0,11,11.12,4.00,4
147,1088,4942,0,11,1.92,0.79,3
883,1088,4942,0,11,8.70,3.48,3
646,1088,4942,0,11,5.12,2.36,4
530,1088,4942,0,11,7.52,2.86,2
879,1088,4942,0,11,3.33,1.03,3
1389,1088,4942,0,11,7.89,2.37,3
697,1088,9307,0,11,5.32,1.92,4
448,1088,9307,0,11,4.62,1.94,3
1197,1088,9307,0,11,6.28,3.08,2
94,1088,9307,0,11,2.48,1.19,4
637,1088,5245,0,11,2.58,1.01,3
1359,1088,5245,0,11,4.96,2.43,4
338,1088,5245,0,11,1.71,0.70,3
1113,1088,5245,0,11,1.34,0.58,2
344,1088,5245,0,11,4.56,2.10,2
681,1088,5245,0,11,6.90,2.42,3
498,1088,5245,0,11,5.10,1.58,2
1001,1088,2158,0,11,5.04,1.66,2
246,1088,2158,0,11,9.63,4.33,3
223,1088,2158,0,11,9.57,3.64,3
1045,1088,3319,0,11,14.80,4.44,4
529,1088,3319,0,11,8.76,2.72,4
519,1088,3319,0,11,11.46,4.24,3
136,1088,3319,0,11,15.48,7.74,4
1535,1088,9696,0,11,8.76,3.94,3
1419,1088,9696,0,11,3.32,1.13,4
210,1088,9696,0,11,4.62,1.99,3
720,1088,9696,0,11,3.44,1.34,4
749,1088,9696,0,11,5.34,2.19,2
1392,1088,9696,0,11,3.32,1.46,4
1435,1088,9696,0,11,8.16,4.00,3
568,1088,10169,0,11,13.32,4.80,4
1183,1088,10169,0,11,6.16,2.09,4
894,1088,10169,0,11,1.14,0.39,2
618,1088,10169,0,11,5.60,2.24,4
1034,1088,10169,0,11,11.64,3.72,4
179,1088,662,0,11,5.50,2.31,2
